,sample_names.1.,Phylum,Class,Order,Family,Genus,SUM
13650,LVWS1_80_TP2_12L_TTCGCT_L004,Crenarchaeota,Verstraetearchaeia,Methanomethyliales,Methanomethyliaceae,Candidatus_Methanomethylicus,1
13651,LVWS1_80_TP2_12L_TTCGCT_L004,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,61
13652,LVWS1_80_TP2_12L_TTCGCT_L004,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,6
13653,LVWS1_80_TP2_12L_TTCGCT_L004,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,4177
13654,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobaceae_unclassified,2
13655,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,3046
13656,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacteriaceae_unclassified,1
13657,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,511677
13658,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcaceae_unclassified,1
13659,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanotorris,414
13660,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanococci,Methanococcales,Methanococcales_unclassified,Methanococcales_unclassified,5329
13661,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,2
13662,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocellaceae_unclassified,17
13663,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Rice_Cluster_I,2
13664,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanocellales,uncultured,uncultured_ge,4
13665,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobia_unclassified,Methanomicrobia_unclassified,Methanomicrobia_unclassified,13
13666,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,2
13667,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanomicrobiaceae_unclassified,13
13668,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,uncultured,3
13669,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiales_unclassified,Methanomicrobiales_unclassified,78
13670,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanolinea,1
13671,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula,1
13672,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Rice_Cluster_II,Rice_Cluster_II_ge,4
13673,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanosarcinales,ANME-2a-2b,ANME-2a-2b_unclassified,45
13674,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanoperedenaceae,Candidatus_Methanoperedens,1
13675,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,ANME-3,1
13676,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,1
13677,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcinaceae_unclassified,23
13678,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinales_unclassified,Methanosarcinales_unclassified,89
13679,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,2
13680,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Palaeococcus,48
13681,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,13
13682,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcaceae_unclassified,1778
13683,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,6997
13684,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermoplasmata,Marine_Benthic_Group_D_and_DHVEG-1,Marine_Benthic_Group_D_and_DHVEG-1_fa,Marine_Benthic_Group_D_and_DHVEG-1_ge,2
13685,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermoplasmata,Marine_Group_II,Marine_Group_II_fa,Marine_Group_II_ge,1
13686,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,uncultured,uncultured_ge,2
13687,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermoplasmata,SG8-5,SG8-5_fa,SG8-5_ge,6
13688,LVWS1_80_TP2_12L_TTCGCT_L004,Euryarchaeota,Thermoplasmata,Thermoplasmata_unclassified,Thermoplasmata_unclassified,Thermoplasmata_unclassified,30
13689,LVWS1_80_TP2_12L_TTCGCT_L004,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcaceae_unclassified,1
13690,LVWS1_80_TP2_12L_TTCGCT_L004,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,1
13691,LVWS1_80_TP2_12L_TTCGCT_L004,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,1
13692,LVWS1_80_TP2_12L_TTCGCT_L004,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified,11
13693,LVWS1_80_TP2_12L_TTCGCT_L004,Phragmoplastophyta,Embryophyta,Pinales,Pinales_fa,Abies,1
13694,LVWS1_80_TP2_12L_TTCGCT_L004,Phragmoplastophyta,Embryophyta,Pinales,Pinales_fa,Pinales_fa_unclassified,2
13695,LVWS1_80_TP2_12L_TTCGCT_L004,Phragmoplastophyta,Embryophyta,Pinophyta_or,Pinophyta_fa,Pinophyta_ge,5
13696,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,1
13697,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,2
13698,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae_unclassified,2
13699,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_unclassified,Rhizobiales_unclassified,1
13700,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria_ge,43
13701,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1
13702,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,3
13703,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,1
13704,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,1
13705,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae_unclassified,7
13706,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Cupriavidus,1
13707,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,1
13708,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pandoraea,1
13709,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia,4
13710,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,1
13711,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,uncultured,1
13712,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,4
13713,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadaceae_unclassified,2
13714,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,28
13715,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_unclassified,Pseudomonadales_unclassified,1
13716,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,1
13717,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_unclassified,1
13718,LVWS1_80_TP2_12L_TTCGCT_L004,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,46
13719,LVWS1_80_TP2_12L_TTCGCT_L004,Retaria,Foraminifera,Globothalamea,Rotaliida,Ammonia,1
13720,LVWS1_80_TP2_12L_TTCGCT_L004,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae_unclassified,2
13721,LVWS1_80_TP2_12L_TTCGCT_L004,Thaumarchaeota,Nitrososphaeria,Nitrososphaeria_unclassified,Nitrososphaeria_unclassified,Nitrososphaeria_unclassified,3
13722,LVWS1_80_TP2_12L_TTCGCT_L004,Thaumarchaeota,Thaumarchaeota_unclassified,Thaumarchaeota_unclassified,Thaumarchaeota_unclassified,Thaumarchaeota_unclassified,4
13723,LVWS1_80_TP2_12L_TTCGCT_L004,Thermotogae,Thermotogae,Thermotogae_unclassified,Thermotogae_unclassified,Thermotogae_unclassified,4
13724,LVWS1_80_TP2_12L_TTCGCT_L004,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacteriaceae_unclassified,6
13725,LVWS1_80_TP2_12L_TTCGCT_L004,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,6
13726,LVWS1_80_TP2_12L_TTCGCT_L004,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,9
13727,LVWS1_80_TP2_12L_TTCGCT_L004,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotogaceae_unclassified,3
13728,LVWS1_80_TP2_12L_TTCGCT_L004,Thermotogae,Thermotogae,Thermotogales,Thermotogales_unclassified,Thermotogales_unclassified,15
13729,LVWS1_80_TP2_12L_TTCGCT_L004,Tubulinea,Arcellinida,Echinamoebida,Echinamoebida_fa,Vermamoeba,2
13730,LVWS1_80_TP2_12L_TTCGCT_L004,Vertebrata,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,1
13731,LVWS1_80_TP2_13H_GGATGT_L003,Acidobacteria,Acidobacteria_unclassified,Acidobacteria_unclassified,Acidobacteria_unclassified,Acidobacteria_unclassified,1
13732,LVWS1_80_TP2_13H_GGATGT_L003,Acidobacteria,Aminicenantia,Aminicenantales,Aminicenantales_fa,Aminicenantales_ge,3
13733,LVWS1_80_TP2_13H_GGATGT_L003,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_23,2
13734,LVWS1_80_TP2_13H_GGATGT_L003,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Thermoanaerobaculaceae_unclassified,1
13735,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,3
13736,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_unclassified,1
13737,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,1
13738,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,4
13739,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Micrococcales,Micrococcales_unclassified,Micrococcales_unclassified,8
13740,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,11
13741,LVWS1_80_TP2_13H_GGATGT_L003,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacteriaceae_unclassified,1
13742,LVWS1_80_TP2_13H_GGATGT_L003,Aerophobetes,Aerophobetes_cl,Aerophobetes_or,Aerophobetes_fa,Aerophobetes_ge,1
13743,LVWS1_80_TP2_13H_GGATGT_L003,Aquificae,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,2
13744,LVWS1_80_TP2_13H_GGATGT_L003,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Balnearium,13
13745,LVWS1_80_TP2_13H_GGATGT_L003,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacteriaceae_unclassified,1044
13746,LVWS1_80_TP2_13H_GGATGT_L003,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,2331
13747,LVWS1_80_TP2_13H_GGATGT_L003,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Thermovibrio,199
13748,LVWS1_80_TP2_13H_GGATGT_L003,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,6450
13749,LVWS1_80_TP2_13H_GGATGT_L003,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_unclassified,Pleosporales_unclassified,8
13750,LVWS1_80_TP2_13H_GGATGT_L003,Ascomycota,Eurotiomycetes,Eurotiales,Eurotiales_unclassified,Eurotiales_unclassified,5
13751,LVWS1_80_TP2_13H_GGATGT_L003,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_unclassified,Hypocreales_unclassified,15
13752,LVWS1_80_TP2_13H_GGATGT_L003,Atribacteria,JS1,JS1_or,JS1_fa,JS1_ge,128
13753,LVWS1_80_TP2_13H_GGATGT_L003,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,2163
13754,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified,3
13755,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,4
13756,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,1
13757,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,5
13758,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified,1
13759,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,12
13760,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,2
13761,LVWS1_80_TP2_13H_GGATGT_L003,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17_ge,9
13762,LVWS1_80_TP2_13H_GGATGT_L003,Basidiomycota,Agaricomycetes,Agaricomycetes_unclassified,Agaricomycetes_unclassified,Agaricomycetes_unclassified,1
13763,LVWS1_80_TP2_13H_GGATGT_L003,Basidiomycota,Basidiomycota_unclassified,Basidiomycota_unclassified,Basidiomycota_unclassified,Basidiomycota_unclassified,1
13764,LVWS1_80_TP2_13H_GGATGT_L003,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,20
13765,LVWS1_80_TP2_13H_GGATGT_L003,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,1
13766,LVWS1_80_TP2_13H_GGATGT_L003,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,1
13767,LVWS1_80_TP2_13H_GGATGT_L003,Chloroflexi,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,Chloroflexi_unclassified,2
13768,LVWS1_80_TP2_13H_GGATGT_L003,Chloroflexi,Dehalococcoidia,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,Dehalococcoidia_unclassified,64
13769,LVWS1_80_TP2_13H_GGATGT_L003,Chloroflexi,Dehalococcoidia,MB-C2-126,MB-C2-126_fa,MB-C2-126_ge,1
13770,LVWS1_80_TP2_13H_GGATGT_L003,Cloacimonetes,Cloacimonadia,Cloacimonadales,MSBL8,MSBL8_ge,2
13771,LVWS1_80_TP2_13H_GGATGT_L003,Crenarchaeota,Thermoprotei,Thermoprotei_unclassified,Thermoprotei_unclassified,Thermoprotei_unclassified,6
13772,LVWS1_80_TP2_13H_GGATGT_L003,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,3
13773,LVWS1_80_TP2_13H_GGATGT_L003,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,2
13774,LVWS1_80_TP2_13H_GGATGT_L003,Epsilonbacteraeota,Campylobacteria,Campylobacteria_unclassified,Campylobacteria_unclassified,Campylobacteria_unclassified,1
13775,LVWS1_80_TP2_13H_GGATGT_L003,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Caminibacter,3
13776,LVWS1_80_TP2_13H_GGATGT_L003,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautiliaceae_unclassified,2
13777,LVWS1_80_TP2_13H_GGATGT_L003,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,15796
13778,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobaceae_unclassified,27
13779,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,34
13780,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,12651
13781,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,2232646
13782,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcaceae_unclassified,2124
13783,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,4
13784,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanotorris,8931
13785,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Methanococci,Methanococcales,Methanococcales_unclassified,Methanococcales_unclassified,19756
13786,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Palaeococcus,73
13787,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,20
13788,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcaceae_unclassified,2468
13789,LVWS1_80_TP2_13H_GGATGT_L003,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,5062
13790,LVWS1_80_TP2_13H_GGATGT_L003,Firmicutes,Bacilli,Bacillales,Bacillales_unclassified,Bacillales_unclassified,4
13791,LVWS1_80_TP2_13H_GGATGT_L003,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,4
13792,LVWS1_80_TP2_13H_GGATGT_L003,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,5
13793,LVWS1_80_TP2_13H_GGATGT_L003,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,5
13794,LVWS1_80_TP2_13H_GGATGT_L003,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridiaceae_1_unclassified,1
13795,LVWS1_80_TP2_13H_GGATGT_L003,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae_unclassified,2
13796,LVWS1_80_TP2_13H_GGATGT_L003,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,2
13797,LVWS1_80_TP2_13H_GGATGT_L003,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_cl,Marinimicrobia_(SAR406_clade)_or,Marinimicrobia_(SAR406_clade)_fa,Marinimicrobia_(SAR406_clade)_ge,3
13798,LVWS1_80_TP2_13H_GGATGT_L003,Nitrospirae,4/29/01,4-29-1_or,4-29-1_fa,4-29-1_ge,1
13799,LVWS1_80_TP2_13H_GGATGT_L003,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,5
13800,LVWS1_80_TP2_13H_GGATGT_L003,Patescibacteria,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,1
13801,LVWS1_80_TP2_13H_GGATGT_L003,Planctomycetes,Phycisphaerae,B103G10,B103G10_fa,B103G10_ge,1
13802,LVWS1_80_TP2_13H_GGATGT_L003,Planctomycetes,Phycisphaerae,MSBL9,4572-13,4572-13_ge,2
13803,LVWS1_80_TP2_13H_GGATGT_L003,Planctomycetes,Phycisphaerae,MSBL9,L21-RPul-D3,L21-RPul-D3_ge,3
13804,LVWS1_80_TP2_13H_GGATGT_L003,Planctomycetes,Phycisphaerae,MSBL9,MSBL9_unclassified,MSBL9_unclassified,7
13805,LVWS1_80_TP2_13H_GGATGT_L003,Planctomycetes,Phycisphaerae,Phycisphaerae_unclassified,Phycisphaerae_unclassified,Phycisphaerae_unclassified,6
13806,LVWS1_80_TP2_13H_GGATGT_L003,Planctomycetes,Planctomycetes_unclassified,Planctomycetes_unclassified,Planctomycetes_unclassified,Planctomycetes_unclassified,1
13807,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,36
13808,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckiaceae_unclassified,1
13809,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,1
13810,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Rhodobium,1
13811,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,1
13812,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_unclassified,Rhizobiales_unclassified,8
13813,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,3
13814,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,1
13815,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacteraceae_ge,1
13816,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacteraceae_unclassified,10
13817,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,6
13818,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,4
13819,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,1
13820,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria_ge,6
13821,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,SAR11_clade,SAR11_clade_unclassified,SAR11_clade_unclassified,1
13822,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceicoccus,1
13823,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,8
13824,LVWS1_80_TP2_13H_GGATGT_L003,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,9
